Date;Time;
15/01/1995;07:48:01;
15/01/1995;07:48:11;
15/01/1995;07:48:21;
15/01/1995;07:48:31;
15/01/1995;07:48:41;
15/01/1995;07:48:51;
15/01/1995;07:49:01;
15/01/1995;07:49:11;
15/01/1995;07:49:21;
15/01/1995;07:49:31;
15/01/1995;07:49:41;
15/01/1995;07:49:51;
15/01/1995;07:50:01;
15/01/1995;07:50:11;
15/01/1995;07:50:21;
15/01/1995;07:50:31;
15/01/1995;07:50:41;
15/01/1995;07:50:51;
15/01/1995;07:51:01;
15/01/1995;07:51:11;
15/01/1995;07:51:21;
15/01/1995;07:51:31;
15/01/1995;07:51:41;
15/01/1995;07:51:51;
15/01/1995;07:52:01;
15/01/1995;07:52:11;
15/01/1995;07:52:21;
15/01/1995;07:52:31;
15/01/1995;07:52:41;
15/01/1995;07:52:51;
15/01/1995;07:53:01;
15/01/1995;07:53:11;
15/01/1995;07:53:21;
15/01/1995;07:53:31;
15/01/1995;07:53:41;
15/01/1995;07:53:51;
15/01/1995;07:54:01;
15/01/1995;07:54:11;
15/01/1995;07:54:21;
15/01/1995;07:54:31;
15/01/1995;07:54:41;
15/01/1995;07:54:51;
15/01/1995;07:55:01;
15/01/1995;07:55:11;
15/01/1995;07:55:21;
15/01/1995;07:55:31;
15/01/1995;07:55:41;
15/01/1995;07:55:51;
15/01/1995;07:56:01;
15/01/1995;07:56:11;
15/01/1995;07:56:21;
15/01/1995;07:56:31;
15/01/1995;07:56:41;
15/01/1995;07:56:51;
15/01/1995;07:57:01;
15/01/1995;07:57:11;
15/01/1995;07:57:21;
15/01/1995;07:57:31;
15/01/1995;07:57:41;
15/01/1995;07:57:51;
15/01/1995;07:58:01;
15/01/1995;07:58:11;
15/01/1995;07:58:21;
15/01/1995;07:58:31;
15/01/1995;07:58:41;
15/01/1995;07:58:51;
15/01/1995;07:59:01;
15/01/1995;07:59:11;
15/01/1995;07:59:21;
15/01/1995;07:59:31;
15/01/1995;07:59:41;
15/01/1995;07:59:51;
